Scan started at 15:00:19 30/09/2014
Time (s)	x (nT)	y (nT)	z (nT)	Frequency (Hz)	x (nT)	y (nT)	z (nT)
8.01728	-4.54584	7.97315	-11.1048	
8.02227	-4.42084	7.89697	-11.0815	
8.02726	-4.23224	7.84479	-11.1959	
8.03226	-4.07007	7.77857	-11.2354	
8.03725	-3.9696	7.69049	-11.1349	
8.04224	-3.82782	7.60956	-11.1036	
8.04723	-3.60706	7.54108	-11.2116	
8.05222	-3.41296	7.45868	-11.2641	
8.05722	-3.27161	7.35089	-11.1876	
8.06221	-3.09094	7.25244	-11.1628	
8.0672	-2.85095	7.16943	-11.2605	
8.07219	-2.63886	7.06806	-11.3087	
8.07719	-2.47565	6.95148	-11.2273	
8.08218	-2.28235	6.84576	-11.2035	
8.08717	-2.03442	6.75806	-11.306	
8.09216	-1.82593	6.66895	-11.3521	
8.09715	-1.67572	6.56659	-11.2835	
8.10215	-1.49695	6.47046	-11.2585	
8.10714	-1.27722	6.39575	-11.3519	
8.11213	-1.10321	6.30945	-11.3954	
8.11712	-0.990723	6.20886	-11.3245	
8.12211	-0.849732	6.13489	-11.2938	
8.12711	-0.660095	6.08661	-11.375	
8.1321	-0.517944	6.01874	-11.4224	
8.13709	-0.442261	5.93195	-11.3545	
8.14208	-0.340271	5.87518	-11.3261	
8.14707	-0.191467	5.83667	-11.4075	
8.15207	-0.0825806	5.78577	-11.445	
8.15706	-0.0330811	5.72107	-11.3719	
8.16205	0.0437012	5.6687	-11.3464	
8.16704	0.166199	5.64374	-11.419	
8.17203	0.258179	5.61041	-11.4398	
8.17703	0.293335	5.55841	-11.366	
8.18202	0.355774	5.50971	-11.3459	
8.18701	0.472656	5.48041	-11.4254	
8.192	0.562439	5.44806	-11.4567	
8.197	0.607788	5.39594	-11.39	
8.20199	0.684143	5.34302	-11.361	
8.20698	0.81311	5.30096	-11.4282	
8.21197	0.918213	5.26001	-11.4581	
8.21696	0.967713	5.20062	-11.3909	
8.22196	1.04083	5.1416	-11.3647	
8.22695	1.17242	5.1001	-11.4346	
8.23194	1.27777	5.05835	-11.4647	
8.23693	1.33014	5.00031	-11.4033	
8.24192	1.40765	4.95252	-11.3699	
8.24692	1.53168	4.90985	-11.4254	
8.25191	1.63336	4.85559	-11.457	
8.2569	1.68677	4.80286	-11.3982	
8.26189	1.75574	4.75287	-11.3685	
8.26688	1.86371	4.70538	-11.4242	
8.27188	1.94873	4.66443	-11.4526	
8.27687	1.9884	4.62299	-11.3925	
8.28186	2.04211	4.58057	-11.3617	
8.28685	2.13391	4.54462	-11.4164	
8.29184	2.21039	4.50647	-11.4381	
8.29684	2.24548	4.46509	-11.3816	
8.30183	2.29431	4.4325	-11.351	
8.30682	2.37805	4.40485	-11.396	
8.31181	2.43964	4.37195	-11.419	
8.31681	2.4563	4.33246	-11.3652	
8.3218	2.49408	4.30164	-11.3362	
8.32679	2.57105	4.28314	-11.3844	
8.33178	2.63281	4.25855	-11.4047	
8.33677	2.65399	4.22174	-11.3459	
8.34177	2.67828	4.19098	-11.3117	
8.34676	2.73975	4.17035	-11.3607	
8.35175	2.79364	4.14105	-11.3895	
8.35674	2.80841	4.10388	-11.3377	
8.36173	2.82782	4.08386	-11.3076	
8.36673	2.8927	4.07391	-11.3557	
8.37172	2.94989	4.04553	-11.3745	
8.37671	2.95978	4.01148	-11.3153	
8.3817	2.97858	3.98871	-11.2854	
8.38669	3.03925	3.97089	-11.3262	
8.39169	3.08978	3.94952	-11.3511	
8.39668	3.10321	3.91724	-11.304	
8.40167	3.12762	3.88953	-11.2708	
8.40666	3.19031	3.87146	-11.3062	
8.41165	3.24066	3.8468	-11.319	
8.41665	3.2428	3.82013	-11.268	
8.42164	3.2605	3.79517	-11.239	
8.42663	3.31866	3.77728	-11.2722	
8.43162	3.354	3.75848	-11.28	
8.43661	3.35345	3.73023	-11.2255	
8.44161	3.36823	3.70563	-11.1958	
8.4466	3.42157	3.69867	-11.2324	
8.45159	3.45868	3.69	-11.2464	
8.45658	3.45105	3.66022	-11.1996	
8.46158	3.45581	3.63135	-11.17	
8.46657	3.49719	3.6236	-11.1995	
8.47156	3.53259	3.61737	-11.2111	
8.47655	3.53357	3.58923	-11.1577	
8.48154	3.53741	3.56287	-11.1292	
8.48654	3.57495	3.55811	-11.1592	
8.49153	3.60254	3.54736	-11.1756	
8.49652	3.5954	3.52338	-11.1386	
8.50151	3.59808	3.50946	-11.1009	
8.5065	3.63922	3.50916	-11.123	
8.5115	3.66351	3.49854	-11.1396	
8.51649	3.65186	3.47461	-11.0949	
8.52148	3.6568	3.45868	-11.0664	
8.52647	3.69269	3.45422	-11.0933	
8.53146	3.71582	3.4444	-11.1064	
8.53646	3.70947	3.43195	-11.0566	
8.54145	3.7157	3.41773	-11.0214	
8.54644	3.75324	3.40186	-11.0475	
8.55143	3.77643	3.39154	-11.0618	
8.55642	3.76117	3.36755	-11.0165	
8.56142	3.76459	3.34979	-10.9794	
8.56641	3.79919	3.34888	-10.997	
8.5714	3.81555	3.33765	-11.0042	
8.57639	3.80658	3.31567	-10.9648	
8.58139	3.81262	3.29889	-10.938	
8.58638	3.84558	3.28888	-10.952	
8.59137	3.86664	3.27716	-10.9474	
8.59636	3.85461	3.26141	-10.9041	
8.60135	3.85193	3.24616	-10.8724	
8.60635	3.88117	3.24048	-10.8904	
8.61134	3.90149	3.23193	-10.9009	
8.61633	3.88922	3.21314	-10.8597	
8.62132	3.88446	3.19751	-10.819	
8.62631	3.91962	3.19067	-10.8288	
8.63131	3.94177	3.17737	-10.8322	
8.6363	3.92481	3.15826	-10.786	
8.64129	3.91907	3.14575	-10.7535	
8.64628	3.94763	3.12677	-10.7603	
8.65127	3.96649	3.11572	-10.751	
8.65627	3.9541	3.104	-10.7	
8.66126	3.95563	3.08814	-10.6635	
8.66625	3.98267	3.07929	-10.6642	
8.67124	3.99573	3.06995	-10.6606	
8.67623	3.98163	3.05774	-10.6127	
8.68123	3.97284	3.03796	-10.5701	
8.68622	3.99377	3.02264	-10.5751	
8.69121	4.00842	3.01642	-10.5729	
8.6962	3.98785	3.00586	-10.5301	
8.7012	3.98224	2.99579	-10.4938	
8.70619	4.00391	2.98584	-10.4995	
8.71118	4.01276	2.97772	-10.4958	
8.71617	4.00079	2.97034	-10.4495	
8.72116	3.99292	2.95715	-10.4094	
8.72616	4.00488	2.94946	-10.4123	
8.73115	4.00806	2.94324	-10.4084	
8.73614	3.99915	2.92883	-10.3621	
8.74113	3.99677	2.92279	-10.3247	
8.74612	4.00507	2.92896	-10.3258	
8.75112	4.00842	2.92053	-10.3173	
8.75611	3.9917	2.9043	-10.2764	
8.7611	3.98053	2.89288	-10.2389	
8.76609	3.99469	2.89038	-10.2323	
8.77108	4.00055	2.88806	-10.228	
8.77608	3.97968	2.88153	-10.1912	
8.78107	3.96564	2.87085	-10.1523	
8.78606	3.97522	2.86408	-10.1448	
8.79105	3.98804	2.86237	-10.1354	
8.79604	3.97052	2.85211	-10.0921	
8.80104	3.95349	2.84619	-10.0606	
8.80603	3.96399	2.84729	-10.0527	
8.81102	3.96698	2.83734	-10.0319	
8.81601	3.95325	2.83032	-9.98792	
8.82101	3.93579	2.82324	-9.95117	
8.826	3.94037	2.81366	-9.94165	
8.83099	3.94403	2.81018	-9.91669	
8.83598	3.9295	2.8078	-9.87488	
8.84097	3.92011	2.80084	-9.83978	
8.84597	3.91486	2.79523	-9.82257	
8.85096	3.91028	2.7948	-9.7984	
8.85595	3.89069	2.78442	-9.75189	
8.86094	3.87769	2.77606	-9.7157	
8.86593	3.88471	2.77368	-9.70337	
8.87093	3.8775	2.76971	-9.68671	
8.87592	3.86084	2.75708	-9.64246	
8.88091	3.85101	2.75708	-9.59821	
8.8859	3.84863	2.75861	-9.57044	
8.89089	3.84497	2.74707	-9.54767	
8.89589	3.8299	2.74304	-9.51203	
8.90088	3.81683	2.74164	-9.47785	
8.90587	3.80945	2.74292	-9.46503	
8.91086	3.79694	2.73889	-9.44977	
8.91585	3.78125	2.72882	-9.40747	
8.92085	3.77429	2.72339	-9.36371	
8.92584	3.77374	2.72559	-9.35046	
8.93083	3.76898	2.72278	-9.33484	
8.93582	3.75348	2.71753	-9.29199	
8.94082	3.73993	2.71106	-9.24536	
8.94581	3.73798	2.70856	-9.21948	
8.9508	3.72162	2.7096	-9.18787	
8.95579	3.69733	2.69806	-9.1297	
8.96078	3.68469	2.69379	-9.07886	
8.96578	3.67694	2.69489	-9.04382	
8.97077	3.66754	2.6983	-9.00232	
8.97576	3.64087	2.69861	-8.95252	
8.98075	3.61536	2.68866	-8.89252	
8.98574	3.60815	2.68366	-8.84454	
8.99074	3.59711	2.68665	-8.81946	
8.99573	3.57379	2.68207	-8.77179	
9.00072	3.55267	2.67438	-8.71619	
9.00571	3.54242	2.67767	-8.68402	
9.0107	3.5329	2.68597	-8.65631	
9.0157	3.51416	2.68378	-8.6109	
9.02069	3.49262	2.67731	-8.56775	
9.02568	3.48041	2.67664	-8.54096	
9.03067	3.46845	2.67242	-8.50671	
9.03566	3.44959	2.6745	-8.45801	
9.04066	3.42694	2.67297	-8.4068	
9.04565	3.41394	2.66937	-8.36902	
9.05064	3.40039	2.67041	-8.33338	
9.05563	3.37616	2.66583	-8.28015	
9.06062	3.34827	2.67023	-8.22815	
9.06562	3.33453	2.67896	-8.18811	
9.07061	3.32581	2.67041	-8.13727	
9.0756	3.29913	2.66119	-8.07782	
9.08059	3.27539	2.66595	-8.02319	
9.08559	3.26038	2.66687	-7.97675	
9.09058	3.24341	2.664	-7.92822	
9.09557	3.21552	2.66187	-7.87	
9.10056	3.19458	2.66498	-7.81445	
9.10555	3.1767	2.66907	-7.7688	
9.11055	3.15173	2.66687	-7.72278	
9.11554	3.13202	2.67255	-7.67023	
9.12053	3.11401	2.67261	-7.62042	
9.12552	3.1012	2.66962	-7.57581	
9.13051	3.07904	2.67169	-7.53235	
9.13551	3.05444	2.66614	-7.47931	
9.1405	3.03412	2.66455	-7.43536	
9.14549	3.01746	2.66614	-7.39484	
9.15048	2.99774	2.6698	-7.34796	
9.15547	2.97064	2.67554	-7.30139	
9.16047	2.9491	2.67468	-7.24854	
9.16546	2.93579	2.67731	-7.20728	
9.17045	2.92322	2.68335	-7.17261	
9.17544	2.89471	2.68817	-7.11652	
9.18043	2.86591	2.69031	-7.05957	
9.18543	2.85541	2.6908	-7.02045	
9.19042	2.83734	2.69147	-6.97064	
9.19541	2.81049	2.68768	-6.91663	
9.2004	2.79016	2.69055	-6.87274	
9.2054	2.77332	2.70087	-6.83081	
9.21039	2.75482	2.70636	-6.78998	
9.21538	2.73077	2.69861	-6.74335	
9.22037	2.70966	2.70197	-6.69544	
9.22536	2.68713	2.70868	-6.65363	
9.23036	2.66095	2.7016	-6.60297	
9.23535	2.6355	2.70221	-6.5459	
9.24034	2.61224	2.71362	-6.49103	
9.24533	2.59534	2.72137	-6.44482	
9.25032	2.5838	2.72009	-6.39887	
9.25532	2.55481	2.72522	-6.34399	
9.26031	2.51965	2.73145	-6.2868	
9.2653	2.49994	2.72681	-6.23279	
9.27029	2.47644	2.73486	-6.17749	
9.27528	2.43756	2.7497	-6.11401	
9.28028	2.41327	2.74829	-6.05982	
9.28527	2.39728	2.74548	-6.00061	
9.29026	2.36273	2.7442	-5.93994	
9.29525	2.33063	2.7547	-5.88629	
9.30024	2.30615	2.76379	-5.83173	
9.30524	2.2771	2.76465	-5.77252	
9.31023	2.24835	2.77319	-5.71173	
9.31522	2.22852	2.77319	-5.65277	
9.32021	2.20142	2.78076	-5.58734	
9.32521	2.16974	2.78778	-5.53156	
9.3302	2.14673	2.78735	-5.48724	
9.33519	2.11615	2.79242	-5.42963	
9.34018	2.08478	2.79303	-5.36664	
9.34517	2.06451	2.80158	-5.31476	
9.35017	2.04401	2.81146	-5.26923	
9.35516	2.01587	2.81232	-5.21997	
9.36015	1.99097	2.81738	-5.16437	
9.36514	1.97223	2.82208	-5.11713	
9.37013	1.94739	2.82105	-5.07697	
9.37513	1.92334	2.82465	-5.0307	
9.38012	1.90833	2.83496	-4.97577	
9.38511	1.88593	2.8374	-4.93262	
9.3901	1.85834	2.83698	-4.88953	
9.39509	1.83405	2.83765	-4.83795	
9.40009	1.80524	2.84137	-4.78735	
9.40508	1.78882	2.84814	-4.74036	
9.41007	1.76532	2.85407	-4.69666	
9.41506	1.73096	2.85852	-4.64447	
9.42005	1.70941	2.86749	-4.58814	
9.42505	1.68311	2.87927	-4.53931	
9.43004	1.6571	2.87842	-4.49445	
9.43503	1.63989	2.87976	-4.44952	
9.44002	1.61761	2.888	-4.40613	
9.44502	1.59363	2.89343	-4.35504	
9.45001	1.56854	2.89594	-4.31628	
9.455	1.54657	2.89783	-4.276	
9.45999	1.53198	2.89771	-4.22699	
9.46498	1.51166	2.90369	-4.18439	
9.46998	1.49115	2.91107	-4.13934	
9.47497	1.46326	2.91803	-4.09808	
9.47996	1.43787	2.91864	-4.05536	
9.48495	1.42242	2.91949	-4.01489	
9.48994	1.40405	2.93317	-3.97553	
9.49494	1.37958	2.94147	-3.93671	
9.49993	1.3446	2.94177	-3.89319	
9.50492	1.33026	2.94977	-3.84808	
9.50991	1.31793	2.95447	-3.80817	
9.5149	1.2832	2.95569	-3.7652	
9.5199	1.25421	2.95746	-3.71143	
9.52489	1.23096	2.96417	-3.66138	
9.52988	1.21088	2.9743	-3.61206	
9.53487	1.18011	2.97089	-3.55273	
9.53986	1.14459	2.97772	-3.49603	
9.54486	1.11188	2.99103	-3.43555	
9.54985	1.07855	3.00116	-3.36987	
9.55484	1.0437	3.00775	-3.30676	
9.55983	1.00635	3.00879	-3.24115	
9.56483	0.975647	3.01666	-3.17114	
9.56982	0.937744	3.02649	-3.1084	
9.57481	0.900452	3.03571	-3.04999	
9.5798	0.866638	3.04352	-2.97528	
9.58479	0.828308	3.05664	-2.90033	
9.58979	0.788574	3.06903	-2.84906	
9.59478	0.75116	3.07434	-2.79547	
9.59977	0.71991	3.06897	-2.72687	
9.60476	0.684265	3.07031	-2.66095	
9.60975	0.649353	3.08917	-2.59894	
9.61475	0.611939	3.09894	-2.52942	
9.61974	0.569702	3.09668	-2.46521	
9.62473	0.541809	3.1037	-2.40808	
9.62972	0.509461	3.11511	-2.3468	
9.63471	0.471008	3.12317	-2.28839	
9.63971	0.441223	3.13861	-2.22821	
9.6447	0.410523	3.14844	-2.1684	
9.64969	0.376831	3.15149	-2.11133	
9.65468	0.335999	3.15802	-2.05444	
9.65967	0.296936	3.16626	-1.99854	
9.66467	0.266113	3.17859	-1.93366	
9.66966	0.236511	3.1803	-1.875	
9.67465	0.201111	3.18109	-1.82147	
9.67964	0.159607	3.19202	-1.75183	
9.68463	0.123291	3.20075	-1.68591	
9.68963	0.0915527	3.2066	-1.6333	
9.69462	0.0525513	3.21521	-1.57806	
9.69961	0.0131226	3.22406	-1.51386	
9.7046	-0.0177002	3.23352	-1.45288	
9.7096	-0.052063	3.24262	-1.39539	
9.71459	-0.0908203	3.24731	-1.33264	
9.71958	-0.130554	3.258	-1.27435	
9.72457	-0.169434	3.27069	-1.22119	
9.72956	-0.199036	3.28082	-1.1712	
9.73456	-0.23468	3.28967	-1.11298	
9.73955	-0.273865	3.29529	-1.04785	
9.74454	-0.303589	3.29901	-0.991699	
9.74953	-0.340027	3.30267	-0.940552	
9.75452	-0.380676	3.31061	-0.887756	
9.75952	-0.414734	3.32111	-0.835449	
9.76451	-0.449219	3.32251	-0.787659	
9.7695	-0.484436	3.33264	-0.732178	
9.77449	-0.520508	3.34998	-0.680359	
9.77948	-0.550049	3.35437	-0.630188	
9.78448	-0.578003	3.36353	-0.571899	
9.78947	-0.612366	3.37628	-0.522095	
9.79446	-0.653137	3.38019	-0.474304	
9.79945	-0.6922	3.38391	-0.422913	
9.80444	-0.733521	3.39325	-0.362915	
9.80944	-0.775574	3.40515	-0.299744	
9.81443	-0.812988	3.40973	-0.243652	
9.81942	-0.850464	3.41864	-0.187866	
9.82441	-0.890259	3.42712	-0.119629	
9.82941	-0.933472	3.4342	-0.0546875	
9.8344	-0.970459	3.44702	-0.00231934	
9.83939	-1.01544	3.45331	0.0560303	
9.84438	-1.05878	3.46252	0.115479	
9.84937	-1.10761	3.47723	0.171631	
9.85437	-1.15723	3.48846	0.234802	
9.85936	-1.19861	3.49341	0.298706	
9.86435	-1.24487	3.50519	0.359131	
9.86934	-1.28595	3.51434	0.418701	
9.87433	-1.32507	3.51971	0.479004	
9.87933	-1.37201	3.53723	0.546326	
9.88432	-1.42224	3.54791	0.608399	
9.88931	-1.46484	3.55914	0.667603	
9.8943	-1.51428	3.57117	0.7323	
9.89929	-1.56628	3.57715	0.794983	
9.90429	-1.61096	3.59314	0.854126	
9.90928	-1.65814	3.61102	0.913818	
9.91427	-1.70673	3.61151	0.976807	
9.91926	-1.75324	3.60706	1.03674	
9.92425	-1.79779	3.62201	1.0929	
9.92925	-1.84094	3.64447	1.14771	
9.93424	-1.89063	3.65186	1.19641	
9.93923	-1.93347	3.66229	1.24072	
9.94422	-1.96075	3.67932	1.28772	
9.94922	-1.99738	3.68207	1.33008	
9.95421	-2.03534	3.68591	1.3645	
9.9592	-2.06696	3.69513	1.40082	
9.96419	-2.09479	3.70508	1.43774	
9.96918	-2.11871	3.71686	1.47125	
9.97418	-2.14972	3.71985	1.50342	
9.97917	-2.18494	3.7251	1.53674	
9.98416	-2.22095	3.73718	1.57422	
9.98915	-2.25885	3.74677	1.61835	
9.99414	-2.30182	3.75653	1.66144	
9.99914	-2.34381	3.7655	1.71069	
10.0041	-2.38489	3.76666	1.76147	
10.0091	-2.42761	3.77441	1.80743	
10.0141	-2.47693	3.78943	1.85419	
10.0191	-2.53333	3.80658	1.90857	
10.0241	-2.57983	3.82111	1.96149	
10.0291	-2.62286	3.82623	2.00732	
10.0341	-2.67554	3.83997	2.05121	
10.0391	-2.71954	3.85388	2.09784	
10.0441	-2.76233	3.86261	2.15173	
10.0491	-2.81171	3.87677	2.19482	
10.054	-2.85547	3.88739	2.23541	
10.059	-2.90064	3.89453	2.28296	
10.064	-2.94537	3.90595	2.32861	
10.069	-2.98962	3.9137	2.36951	
10.074	-3.03375	3.91583	2.40656	
10.079	-3.07623	3.93213	2.44397	
10.084	-3.11377	3.94965	2.48639	
10.089	-3.15308	3.96491	2.5202	
10.094	-3.19135	3.97162	2.55261	
10.099	-3.22949	3.96576	2.59009	
10.104	-3.26575	3.9801	2.61682	
10.109	-3.297	3.99384	2.64319	
10.114	-3.33295	3.9953	2.67285	
10.1189	-3.37543	4.00147	2.70331	
10.1239	-3.41461	4.01636	2.73908	
10.1289	-3.44208	4.02911	2.77716	
10.1339	-3.48035	4.03619	2.80756	
10.1389	-3.53021	4.04718	2.84308	
10.1439	-3.56976	4.05389	2.87555	
10.1489	-3.60999	4.05969	2.89465	
10.1539	-3.65173	4.07642	2.92352	
10.1589	-3.68793	4.08478	2.96014	
10.1639	-3.7251	4.09393	2.99384	
10.1689	-3.76032	4.10419	3.01996	
10.1739	-3.79578	4.10626	3.04388	
10.1789	-3.83392	4.11041	3.073	
10.1838	-3.87018	4.12006	3.10107	
10.1888	-3.90753	4.13434	3.12317	
10.1938	-3.95148	4.146	3.14716	
10.1988	-3.99707	4.15857	3.1814	
10.2038	-4.03479	4.17346	3.22131	
10.2088	-4.07257	4.18207	3.2442	
10.2138	-4.12024	4.18897	3.27557	
10.2188	-4.15753	4.19922	3.30988	
10.2238	-4.2005	4.21173	3.32941	
10.2288	-4.25317	4.22101	3.35864	
10.2338	-4.29511	4.22992	3.39032	
10.2388	-4.33447	4.24658	3.41882	
10.2437	-4.37048	4.25763	3.44543	
10.2487	-4.40869	4.26093	3.46533	
10.2537	-4.4422	4.27191	3.48145	
10.2587	-4.47345	4.28479	3.5069	
10.2637	-4.50769	4.29016	3.5296	
10.2687	-4.53986	4.29059	3.54669	
10.2737	-4.573	4.29089	3.56482	
10.2787	-4.60785	4.30603	3.57935	
10.2837	-4.63977	4.31665	3.59583	
10.2887	-4.66632	4.32178	3.61298	
10.2937	-4.70032	4.33594	3.62592	
10.2987	-4.73071	4.33661	3.64819	
10.3037	-4.75751	4.34235	3.66919	
10.3086	-4.78961	4.3559	3.6795	
10.3136	-4.82257	4.35931	3.69385	
10.3186	-4.857	4.3678	3.7121	
10.3236	-4.88989	4.37659	3.73871	
10.3286	-4.92474	4.38257	3.7561	
10.3336	-4.95923	4.39447	3.76556	
10.3386	-5.00116	4.40924	3.7818	
10.3436	-5.0517	4.41443	3.80554	
10.3486	-5.08905	4.4212	3.83118	
10.3536	-5.13214	4.4389	3.85199	
10.3586	-5.18158	4.45636	3.87543	
10.3636	-5.22382	4.46948	3.89264	
10.3685	-5.26978	4.47205	3.90833	
10.3735	-5.31592	4.47864	3.93396	
10.3785	-5.36231	4.49518	3.95648	
10.3835	-5.40399	4.50537	3.97369	
10.3885	-5.43909	4.51581	3.98645	
10.3935	-5.47498	4.52008	4	
10.3985	-5.50861	4.53015	4.01569	
10.4035	-5.54242	4.53943	4.02924	
10.4085	-5.57959	4.54053	4.04273	
10.4135	-5.61194	4.54938	4.04883	
10.4185	-5.64313	4.56311	4.06397	
10.4235	-5.67932	4.57404	4.07953	
10.4285	-5.71808	4.5799	4.08551	
10.4334	-5.74835	4.58984	4.09729	
10.4384	-5.7724	4.59888	4.11224	
10.4434	-5.80798	4.60761	4.12268	
10.4484	-5.84863	4.61646	4.1366	
10.4534	-5.88275	4.62134	4.1496	
10.4584	-5.91559	4.63373	4.16083	
10.4634	-5.95313	4.64307	4.16815	
10.4684	-6.00006	4.646	4.1778	
10.4734	-6.03278	4.65271	4.19299	
10.4784	-6.06201	4.66364	4.20795	
10.4834	-6.10327	4.67645	4.22217	
10.4884	-6.14179	4.68665	4.22931	
10.4934	-6.18219	4.6994	4.24255	
10.4983	-6.2179	4.70789	4.25385	
10.5033	-6.24994	4.71448	4.26209	
10.5083	-6.28168	4.71808	4.26807	
10.5133	-6.30786	4.72717	4.27063	
10.5183	-6.33447	4.73846	4.27747	
10.5233	-6.36432	4.74481	4.28424	
10.5283	-6.39795	4.75153	4.29016	
10.5333	-6.42719	4.76062	4.29895	
10.5383	-6.44391	4.77124	4.3028	
10.5433	-6.46997	4.77472	4.31049	
10.5483	-6.50824	4.78278	4.31683	
10.5533	-6.54096	4.79077	4.32501	
10.5582	-6.57129	4.79871	4.33649	
10.5632	-6.607	4.81842	4.34106	
10.5682	-6.64142	4.82684	4.34235	
10.5732	-6.67706	4.83624	4.34619	
10.5782	-6.72022	4.84522	4.36456	
10.5832	-6.76202	4.8476	4.37494	
10.5882	-6.78882	4.86603	4.36914	
10.5932	-6.82245	4.883	4.3689	
10.5982	-6.86047	4.88684	4.37543	
10.6032	-6.888	4.89813	4.38153	
10.6082	-6.9184	4.90735	4.38751	
10.6132	-6.94208	4.91461	4.39191	
10.6182	-6.9632	4.92401	4.39282	
10.6231	-6.98682	4.93213	4.39758	
10.6281	-7.00897	4.93945	4.39941	
10.6331	-7.03815	4.94171	4.40009	
10.6381	-7.07013	4.95245	4.40631	
10.6431	-7.0918	4.96222	4.40436	
10.6481	-7.11768	4.96967	4.40326	
10.6531	-7.14764	4.97199	4.41016	
10.6581	-7.16821	4.97638	4.41711	
10.6631	-7.1933	4.98511	4.41852	
10.6681	-7.22186	4.98981	4.41205	
10.6731	-7.25183	4.99756	4.41144	
10.6781	-7.27496	5.01154	4.42242	
10.6831	-7.29297	5.01929	4.42706	
10.688	-7.32135	5.02692	4.42047	
10.693	-7.34442	5.03809	4.42682	
10.698	-7.36646	5.04877	4.43744	
10.703	-7.3916	5.05835	4.4375	
10.708	-7.41473	5.06244	4.42993	
10.713	-7.4447	5.07513	4.43115	
10.718	-7.47339	5.08185	4.43573	
10.723	-7.49316	5.07983	4.43036	
10.728	-7.51947	5.09113	4.4267	
10.733	-7.55261	5.10352	4.42871	
10.738	-7.5846	5.11725	4.44013	
10.743	-7.62024	5.13776	4.44611	
10.7479	-7.65747	5.1488	4.44019	
10.7529	-7.69306	5.1582	4.43518	
10.7579	-7.73242	5.17468	4.44128	
10.7629	-7.76721	5.19128	4.43866	
10.7679	-7.802	5.20929	4.42651	
10.7729	-7.84265	5.22479	4.42328	
10.7779	-7.87805	5.23206	4.42291	
10.7829	-7.91779	5.245	4.4176	
10.7879	-7.95355	5.26386	4.41541	
10.7929	-7.98163	5.27423	4.41992	
10.7979	-8.01471	5.28339	4.42206	
10.8029	-8.04566	5.29718	4.42017	
10.8079	-8.08203	5.31458	4.41254	
10.8128	-8.11597	5.32745	4.40949	
10.8178	-8.13947	5.34436	4.41248	
10.8228	-8.17712	5.35907	4.40521	
10.8278	-8.21771	5.37299	4.38898	
10.8328	-8.24829	5.39294	4.38947	
10.8378	-8.28363	5.40387	4.40088	
10.8428	-8.32233	5.41858	4.39307	
10.8478	-8.36249	5.43744	4.38184	
10.8528	-8.40454	5.45813	4.3775	
10.8578	-8.44019	5.48212	4.37537	
10.8628	-8.47553	5.49634	4.36108	
10.8678	-8.51093	5.51361	4.34766	
10.8727	-8.54718	5.5329	4.3465	
10.8777	-8.58801	5.54883	4.34857	
10.8827	-8.6189	5.56818	4.33795	
10.8877	-8.64819	5.58051	4.32178	
10.8927	-8.68054	5.59607	4.31561	
10.8977	-8.71271	5.61334	4.31616	
10.9027	-8.74872	5.6333	4.31293	
10.9077	-8.77741	5.65418	4.29779	
10.9127	-8.80444	5.67322	4.28748	
10.9177	-8.83875	5.69843	4.28418	
10.9227	-8.8692	5.71784	4.2782	
10.9277	-8.90357	5.73254	4.26691	
10.9327	-8.94165	5.75116	4.25842	
10.9376	-8.97662	5.77747	4.25409	
10.9426	-9.01148	5.79956	4.24695	
10.9476	-9.05023	5.81085	4.22589	
10.9526	-9.09204	5.8363	4.20856	
10.9576	-9.13092	5.87232	4.20746	
10.9626	-9.16773	5.89649	4.19714	
10.9676	-9.20563	5.92053	4.17468	
10.9726	-9.24011	5.94757	4.16345	
10.9776	-9.2738	5.97211	4.15784	
10.9826	-9.32056	5.99347	4.13983	
10.9876	-9.37171	6.0188	4.11285	
10.9926	-9.40894	6.05481	4.10303	
10.9976	-9.43988	6.091	4.09888	
11.0025	-9.47778	6.11688	4.08423	
11.0075	-9.51807	6.14124	4.06647	
11.0125	-9.55353	6.17078	4.04858	
11.0175	-9.58679	6.20178	4.04022	
11.0225	-9.62152	6.23212	4.02106	
11.0275	-9.66547	6.25873	3.99451	
11.0325	-9.70642	6.29102	3.98468	
11.0375	-9.73425	6.32935	3.97894	
11.0425	-9.77405	6.36401	3.95978	
11.0475	-9.81751	6.38995	3.92755	
11.0525	-9.85162	6.42597	3.90924	
11.0575	-9.89099	6.46527	3.90601	
11.0624	-9.92651	6.49756	3.89307	
11.0674	-9.95722	6.52564	3.86823	
11.0724	-9.99207	6.56079	3.85034	
11.0774	-10.0249	6.60016	3.84161	
11.0824	-10.0588	6.63184	3.82715	
11.0874	-10.0897	6.66046	3.80139	
11.0924	-10.1249	6.69434	3.78375	
11.0974	-10.165	6.73541	3.77924	
11.1024	-10.2	6.77551	3.75971	
11.1074	-10.2308	6.81183	3.72229	
11.1124	-10.2636	6.85199	3.69312	
11.1174	-10.2987	6.90051	3.6936	
11.1224	-10.334	6.93897	3.68378	
11.1273	-10.3719	6.97485	3.63916	
11.1323	-10.4133	7.01953	3.60571	
11.1373	-10.454	7.08069	3.5943	
11.1423	-10.497	7.13458	3.5769	
11.1473	-10.541	7.17828	3.53986	
11.1523	-10.5803	7.23486	3.50061	
11.1573	-10.6216	7.29321	3.49231	
11.1623	-10.6639	7.34851	3.47199	
11.1673	-10.7061	7.40546	3.42432	
11.1723	-10.7416	7.46246	3.39752	
